id_cliente;data_compra;valor;categoria
CLI02038;22/08/2025;1198,99;Informática
CLI02038;07/10/2025;382,05;Cama/Mesa/Banho
CLI02041;27/11/2023;321,09;Eletro
CLI02043;02/07/2024;967,02;Eletro
CLI02043;05/12/2024;384,26;Eletro
CLI02043;24/03/2025;652,45;Cama/Mesa/Banho
CLI02046;06/11/2023;470,1;Cama/Mesa/Banho
CLI02046;07/06/2024;306,66;Eletro
CLI02046;11/06/2024;277,99;Informática
CLI02046;09/09/2024;629,54;Informática
CLI02046;05/11/2024;369,35;Informática
CLI02046;22/11/2024;928,85;Cama/Mesa/Banho
CLI02046;05/06/2025;1072,19;Informática
CLI02046;22/08/2025;502,87;Móveis
CLI02046;07/09/2025;640,97;Móveis
CLI02047;21/07/2023;951,71;Informática
CLI02047;16/11/2023;433,26;Eletro
CLI02047;30/08/2024;451,36;Informática
CLI02047;08/06/2025;224,51;Eletro
CLI02048;28/04/2024;404,49;Cama/Mesa/Banho
CLI02052;01/08/2025;481,71;Informática
CLI02053;02/09/2024;929,67;Informática
CLI02053;01/08/2025;248,73;Eletro
CLI02053;27/10/2025;917,42;Cama/Mesa/Banho
CLI02055;21/01/2024;992,06;Eletro
CLI02055;09/11/2025;361,47;Cama/Mesa/Banho
CLI02056;24/08/2023;1110,54;Eletro
CLI02058;10/08/2024;403,23;Informática
CLI02064;28/11/2023;481,4;Móveis
CLI02064;27/01/2024;454,7;Eletro
CLI02066;14/04/2024;383,62;Informática
CLI02066;05/06/2025;1973,47;Cama/Mesa/Banho
CLI02068;07/11/2024;347,75;Informática
CLI02069;06/03/2024;529,03;Eletro
CLI02069;22/05/2024;1462,91;Cama/Mesa/Banho
CLI02071;17/11/2023;1463,45;Móveis
CLI02071;26/04/2024;348,4;Informática
CLI02071;13/05/2025;479,9;Móveis
CLI02073;09/09/2023;1676,72;Cama/Mesa/Banho
CLI02074;28/07/2024;268,31;Informática
CLI02074;23/06/2025;436,21;Eletro
CLI02077;31/05/2025;922,19;Móveis
CLI02078;17/05/2024;1869,94;Cama/Mesa/Banho
CLI02079;20/04/2023;546,46;Móveis
CLI02079;31/08/2023;261,86;Cama/Mesa/Banho
CLI02079;15/12/2023;236,19;Eletro
CLI02079;30/04/2024;374,48;Informática
CLI02079;19/09/2025;381,91;Cama/Mesa/Banho
CLI02079;28/09/2025;415,87;Informática
CLI02084;10/11/2023;6355,16;Informática
CLI02084;29/02/2024;337,38;Cama/Mesa/Banho
CLI02084;24/07/2025;627,49;Móveis
CLI02087;06/09/2023;692,8;Móveis
CLI02087;20/11/2023;1778,35;Informática
CLI02087;07/03/2024;5840,56;Eletro
CLI02088;05/06/2024;1426,72;Cama/Mesa/Banho
CLI02088;28/11/2024;1695,47;Informática
CLI02088;02/01/2025;170,88;Móveis
CLI02088;22/09/2025;1515,39;Eletro
CLI02089;13/09/2023;527,59;Eletro
CLI02089;05/12/2023;474,24;Móveis
CLI02089;19/12/2023;2774,2;Cama/Mesa/Banho
CLI02089;17/12/2024;595,64;Eletro
CLI02089;09/10/2025;652,33;Eletro
CLI02089;28/10/2025;250,85;Informática
CLI02089;17/11/2025;781,87;Eletro
CLI02093;12/02/2026;664,51;Eletro
CLI02095;21/10/2023;531,69;Cama/Mesa/Banho
CLI02095;30/03/2024;4613,81;Móveis
CLI02095;11/11/2024;549,8;Cama/Mesa/Banho
CLI02095;04/04/2025;704,78;Cama/Mesa/Banho
CLI02095;19/06/2025;982,58;Móveis
CLI02095;21/07/2025;1377,84;Informática
CLI02096;23/11/2024;1440,3;Móveis
CLI02097;01/11/2023;717,32;Informática
CLI02097;12/05/2025;695,99;Eletro
CLI02097;04/02/2026;444,39;Cama/Mesa/Banho
CLI02099;18/08/2024;381,02;Eletro
CLI02099;06/09/2025;610,04;Cama/Mesa/Banho
CLI02101;21/02/2024;1177,8;Móveis
CLI02101;27/03/2025;585,97;Eletro
CLI02101;03/04/2025;363,96;Cama/Mesa/Banho
CLI02101;24/05/2025;497,71;Móveis
CLI02101;02/07/2025;242,11;Cama/Mesa/Banho
CLI02108;28/02/2025;526,21;Cama/Mesa/Banho
CLI02108;11/02/2026;207,52;Eletro
CLI02112;04/07/2025;933,33;Informática
CLI02114;01/04/2024;231,26;Eletro
CLI02114;30/10/2024;7021,07;Cama/Mesa/Banho
CLI02115;29/05/2023;2382,15;Cama/Mesa/Banho
CLI02115;23/09/2023;480,13;Eletro
CLI02115;15/11/2023;304,9;Informática
CLI02115;03/09/2025;2445,03;Eletro
CLI02116;17/05/2024;870,49;Informática
CLI02116;10/11/2025;209,15;Móveis
CLI02117;14/10/2023;558,89;Móveis
CLI02117;10/12/2023;350,59;Informática
CLI02117;21/07/2024;1437,12;Cama/Mesa/Banho
CLI02117;08/12/2024;495,34;Eletro
CLI02118;19/06/2024;1672,72;Eletro
CLI02120;05/09/2023;481,11;Eletro
CLI02120;21/06/2024;1032,95;Cama/Mesa/Banho
CLI02120;31/01/2025;251,93;Cama/Mesa/Banho
CLI02120;27/03/2025;378,47;Eletro
CLI02120;12/08/2025;271,14;Cama/Mesa/Banho
CLI02121;23/11/2024;381,64;Cama/Mesa/Banho
CLI02121;16/10/2025;408,09;Eletro
CLI02122;27/03/2023;404,87;Cama/Mesa/Banho
CLI02122;12/10/2025;2299,96;Informática
CLI02123;27/05/2024;742,04;Informática
CLI02123;19/07/2024;485,6;Eletro
CLI02123;12/11/2024;1719,56;Móveis
CLI02125;28/09/2023;360,62;Informática
CLI02126;24/10/2024;384,2;Eletro
CLI02126;29/11/2025;477,03;Eletro
CLI02128;16/05/2025;1183,96;Informática
CLI02129;11/09/2023;2193,41;Eletro
CLI02129;15/02/2024;1485,63;Informática
CLI02129;12/02/2026;713,58;Cama/Mesa/Banho
CLI02131;09/10/2023;1289,04;Informática
CLI02131;07/12/2023;1023,35;Eletro
CLI02131;02/03/2024;592,58;Eletro
CLI02131;10/08/2025;683,91;Informática
CLI02132;27/02/2023;1499,39;Eletro
CLI02132;02/08/2023;920,57;Móveis
CLI02132;26/09/2023;530,89;Informática
CLI02132;27/11/2023;504,54;Eletro
CLI02132;08/12/2023;834,94;Eletro
CLI02132;24/01/2024;634,66;Móveis
CLI02132;15/11/2024;707,12;Cama/Mesa/Banho
CLI02133;23/08/2023;941,16;Eletro
CLI02133;06/11/2023;1789,8;Móveis
CLI02133;18/07/2024;481,68;Cama/Mesa/Banho
CLI02133;05/10/2025;637,8;Informática
CLI02133;30/01/2026;1144,35;Cama/Mesa/Banho
CLI02134;14/05/2025;551,43;Eletro
CLI02134;07/06/2025;604,86;Eletro
CLI02136;02/07/2024;1003,01;Cama/Mesa/Banho
CLI02136;08/11/2024;1961,41;Eletro
CLI02136;26/08/2025;834,07;Eletro
CLI02137;19/06/2024;187,45;Informática
CLI02138;22/08/2023;984,93;Cama/Mesa/Banho
CLI02138;28/08/2023;340,38;Móveis
CLI02138;15/09/2023;869,8;Móveis
CLI02139;10/11/2024;369,93;Informática
CLI02139;09/10/2025;431,32;Móveis
CLI02140;20/07/2023;731,39;Eletro
CLI02140;31/08/2023;585,75;Móveis
CLI02140;08/03/2024;521,3;Cama/Mesa/Banho
CLI02140;23/06/2024;553,12;Informática
CLI02140;01/02/2025;234,64;Eletro
CLI02140;26/07/2025;937,93;Cama/Mesa/Banho
CLI02140;08/09/2025;1754,0;Cama/Mesa/Banho
CLI02143;20/03/2024;441,85;Móveis
CLI02143;25/09/2025;698,26;Cama/Mesa/Banho
CLI02146;14/09/2023;2947,57;Informática
CLI02146;10/04/2025;608,0;Móveis
CLI02149;18/12/2024;659,3;Cama/Mesa/Banho
CLI02149;25/10/2025;993,35;Móveis
CLI02151;11/01/2025;1040,59;Informática
CLI02152;30/11/2023;368,81;Informática
CLI02152;28/01/2025;1957,57;Informática
CLI02153;09/05/2024;1235,59;Eletro
CLI02153;17/09/2024;208,51;Cama/Mesa/Banho
CLI02153;03/12/2025;172,34;Móveis
CLI02154;15/07/2023;1130,65;Informática
CLI02154;28/08/2023;1093,22;Cama/Mesa/Banho
CLI02154;25/12/2023;1479,5;Informática
CLI02154;07/10/2025;1858,24;Móveis
CLI02154;06/02/2026;1362,74;Cama/Mesa/Banho
CLI02155;07/10/2023;283,19;Cama/Mesa/Banho
CLI02155;19/05/2024;899,71;Eletro
CLI02155;06/12/2025;1467,51;Informática
CLI02158;27/03/2024;717,55;Informática
CLI02158;07/06/2025;451,45;Móveis
CLI02158;23/01/2026;235,02;Móveis
CLI02159;06/12/2023;339,38;Informática
CLI02160;27/01/2023;1194,88;Informática
CLI02160;31/10/2024;1031,19;Informática
CLI02160;21/07/2025;1810,64;Eletro
CLI02160;03/11/2025;1408,96;Cama/Mesa/Banho
CLI02162;12/09/2024;540,7;Eletro
CLI02166;16/04/2025;560,69;Informática
CLI02169;23/04/2024;661,4;Móveis
CLI02169;06/06/2024;790,34;Cama/Mesa/Banho
CLI02170;04/02/2024;921,38;Móveis
CLI02171;24/03/2023;985,83;Eletro
CLI02172;09/01/2024;615,9;Cama/Mesa/Banho
CLI02172;18/02/2024;1961,88;Eletro
CLI02174;11/03/2024;774,07;Móveis
CLI02174;21/03/2024;369,71;Informática
CLI02174;03/09/2024;2065,84;Informática
CLI02174;17/04/2025;575,06;Informática
CLI02174;12/12/2025;633,37;Cama/Mesa/Banho
CLI02174;13/12/2025;1012,39;Eletro
CLI02177;30/07/2023;944,23;Cama/Mesa/Banho
CLI02177;02/08/2024;924,44;Informática
CLI02180;26/07/2023;1733,71;Eletro
CLI02180;18/02/2024;669,08;Eletro
CLI02180;25/06/2024;793,09;Cama/Mesa/Banho
CLI02180;21/08/2025;1051,67;Cama/Mesa/Banho
CLI02181;23/08/2023;2785,91;Eletro
CLI02182;03/04/2025;618,64;Cama/Mesa/Banho
CLI02183;29/04/2024;1099,06;Eletro
CLI02184;17/10/2023;1754,08;Cama/Mesa/Banho
CLI02185;19/01/2025;1565,15;Informática
CLI02187;14/05/2025;545,07;Móveis
CLI02188;26/01/2024;560,3;Móveis
CLI02188;13/05/2024;866,4;Informática
CLI02188;07/08/2024;1108,29;Eletro
CLI02188;05/09/2025;1187,9;Móveis
CLI02188;01/10/2025;908,65;Informática
CLI02192;13/08/2023;1306,53;Cama/Mesa/Banho
CLI02192;11/11/2023;744,84;Eletro
CLI02192;20/03/2024;2838,81;Cama/Mesa/Banho
CLI02192;21/08/2024;1225,2;Informática
CLI02192;20/02/2026;683,92;Móveis
CLI02193;03/05/2024;434,1;Informática
CLI02193;28/06/2025;998,35;Eletro
CLI02193;03/08/2025;511,67;Cama/Mesa/Banho
CLI02193;18/10/2025;534,21;Móveis
CLI02194;28/10/2024;1139,29;Eletro
CLI02194;29/08/2025;287,16;Cama/Mesa/Banho
CLI02195;18/02/2025;470,88;Informática
CLI02195;27/10/2025;820,79;Cama/Mesa/Banho
CLI02196;17/01/2024;1264,54;Informática
CLI02196;04/03/2025;739,2;Eletro
CLI02197;04/02/2024;1439,96;Móveis
CLI02199;13/01/2024;930,18;Móveis
CLI02199;08/08/2025;1000,32;Informática
CLI02200;31/07/2025;375,54;Cama/Mesa/Banho
CLI02201;09/10/2023;2022,44;Cama/Mesa/Banho
CLI02201;08/04/2024;796,88;Eletro
CLI02201;02/05/2024;914,15;Eletro
CLI02201;09/01/2025;811,33;Cama/Mesa/Banho
CLI02201;02/07/2025;1035,09;Informática
CLI02201;19/07/2025;1489,93;Móveis
CLI02208;18/08/2023;972,34;Móveis
CLI02208;15/05/2024;1197,37;Eletro
CLI02208;06/09/2024;665,13;Eletro
CLI02208;21/12/2024;291,79;Cama/Mesa/Banho
CLI02208;19/03/2025;2107,89;Informática
CLI02209;09/10/2023;1285,58;Cama/Mesa/Banho
CLI02209;09/11/2023;799,49;Informática
CLI02209;23/06/2024;436,24;Informática
CLI02210;27/05/2024;987,09;Móveis
CLI02213;29/05/2024;741,71;Cama/Mesa/Banho
CLI02214;08/11/2024;1413,25;Informática
CLI02219;05/02/2024;1003,48;Eletro
CLI02219;25/04/2024;237,64;Eletro
CLI02219;02/09/2024;1191,45;Cama/Mesa/Banho
CLI02222;27/02/2024;859,37;Informática
CLI02222;02/12/2024;473,28;Eletro
CLI02222;04/07/2025;198,63;Cama/Mesa/Banho
CLI02223;31/07/2024;611,05;Informática
CLI02223;23/08/2024;720,72;Informática
CLI02223;07/05/2025;723,03;Cama/Mesa/Banho
CLI02230;15/07/2023;712,12;Móveis
CLI02231;12/03/2024;1431,88;Eletro
CLI02231;18/07/2024;901,2;Móveis
CLI02233;17/09/2023;306,17;Informática
CLI02233;04/10/2023;1615,46;Móveis
CLI02233;21/01/2024;5729,36;Móveis
CLI02233;04/11/2025;372,57;Informática
CLI02234;27/04/2024;112,45;Móveis
CLI02236;29/11/2023;805,44;Informática
CLI02236;02/07/2024;976,27;Cama/Mesa/Banho
CLI02236;21/09/2024;426,87;Informática
CLI02236;24/10/2024;1127,79;Eletro
CLI02236;18/06/2025;474,26;Informática
CLI02237;06/02/2025;1993,31;Informática
CLI02238;21/10/2023;486,02;Cama/Mesa/Banho
CLI02238;25/03/2024;467,2;Informática
CLI02238;15/11/2024;1121,21;Informática
CLI02238;20/02/2025;947,34;Cama/Mesa/Banho
CLI02238;05/11/2025;247,35;Eletro
CLI02241;13/10/2023;596,41;Informática
CLI02241;29/01/2024;1045,61;Cama/Mesa/Banho
CLI02241;29/12/2024;962,97;Móveis
CLI02241;16/05/2025;175,78;Cama/Mesa/Banho
CLI02245;07/12/2023;1182,89;Cama/Mesa/Banho
CLI02245;23/01/2024;1202,76;Informática
CLI02245;06/01/2025;1292,93;Móveis
CLI02245;16/02/2025;586,04;Informática
CLI02246;15/10/2025;3201,1;Cama/Mesa/Banho
CLI02247;11/06/2024;836,42;Informática
CLI02252;23/01/2024;494,0;Eletro
CLI02252;09/05/2024;951,51;Cama/Mesa/Banho
CLI02252;14/10/2024;1069,01;Móveis
CLI02252;31/03/2025;373,1;Cama/Mesa/Banho
CLI02252;13/08/2025;545,1;Móveis
CLI02253;05/07/2024;2725,41;Informática
CLI02253;14/08/2025;282,68;Informática
CLI02254;21/10/2024;211,24;Informática
CLI02254;18/08/2025;1278,88;Eletro
CLI02255;06/12/2023;979,26;Eletro
CLI02255;04/10/2024;792,5;Informática
CLI02255;01/12/2024;661,07;Cama/Mesa/Banho
CLI02255;02/11/2025;1514,96;Informática
CLI02255;29/01/2026;1301,39;Móveis
CLI02258;02/12/2024;340,01;Cama/Mesa/Banho
CLI02259;23/01/2023;751,15;Cama/Mesa/Banho
CLI02259;16/01/2024;1621,19;Móveis
CLI02259;19/07/2024;693,56;Informática
CLI02259;20/09/2024;282,91;Cama/Mesa/Banho
CLI02259;03/05/2025;767,06;Informática
CLI02261;12/05/2023;1123,69;Eletro
CLI02261;23/08/2023;792,26;Informática
CLI02261;19/03/2024;447,53;Cama/Mesa/Banho
CLI02261;30/11/2025;476,92;Cama/Mesa/Banho
CLI02264;09/07/2023;1026,25;Móveis
CLI02267;21/11/2024;534,19;Eletro
CLI02270;02/02/2024;1401,91;Cama/Mesa/Banho
CLI02271;19/12/2024;323,95;Eletro
CLI02271;21/01/2025;566,91;Móveis
CLI02271;12/04/2025;653,95;Cama/Mesa/Banho
CLI02272;10/12/2023;332,16;Móveis
CLI02272;20/12/2023;685,09;Informática
CLI02274;01/06/2024;889,01;Cama/Mesa/Banho
CLI02274;17/09/2025;504,4;Móveis
CLI02275;07/05/2023;468,25;Informática
CLI02275;28/12/2023;786,01;Eletro
CLI02275;09/07/2024;399,36;Móveis
CLI02275;04/12/2024;540,72;Informática
CLI02276;06/07/2025;1279,75;Informática
CLI02282;06/11/2023;473,47;Cama/Mesa/Banho
CLI02282;05/08/2024;1362,68;Informática
CLI02282;18/09/2024;553,01;Eletro
CLI02282;17/12/2024;1908,12;Eletro
CLI02282;12/11/2025;1246,04;Cama/Mesa/Banho
CLI02283;29/04/2023;2548,71;Eletro
CLI02283;19/08/2025;590,02;Móveis
CLI02284;26/01/2023;688,07;Informática
CLI02284;17/09/2023;586,39;Cama/Mesa/Banho
CLI02284;16/03/2025;635,09;Móveis
CLI02284;27/05/2025;290,57;Informática
CLI02286;22/01/2026;1562,56;Eletro
CLI02287;09/11/2023;2439,61;Informática
CLI02287;18/10/2024;596,88;Cama/Mesa/Banho
CLI02287;16/09/2025;451,4;Cama/Mesa/Banho
CLI02288;09/07/2023;145,91;Informática
CLI02288;03/10/2023;1571,27;Móveis
CLI02288;19/04/2024;262,68;Móveis
CLI02288;20/08/2025;453,63;Cama/Mesa/Banho
CLI02288;29/09/2025;2016,46;Cama/Mesa/Banho
CLI02292;13/01/2025;514,04;Móveis
CLI02292;18/11/2025;665,62;Eletro
CLI02292;18/11/2025;983,51;Móveis
CLI02293;12/11/2023;792,44;Informática
CLI02293;17/05/2025;1683,14;Cama/Mesa/Banho
CLI02293;09/02/2026;986,48;Eletro
CLI02296;12/12/2023;866,74;Móveis
CLI02297;22/04/2024;520,02;Móveis
CLI02297;17/06/2024;537,75;Móveis
CLI02298;13/11/2024;1017,09;Cama/Mesa/Banho
CLI02301;20/03/2024;793,85;Cama/Mesa/Banho
CLI02301;11/04/2024;453,75;Informática
CLI02301;04/07/2024;1978,97;Eletro
CLI02301;12/07/2024;1309,85;Móveis
CLI02301;27/03/2025;1074,41;Cama/Mesa/Banho
CLI02301;04/10/2025;184,08;Móveis
CLI02301;15/02/2026;861,97;Móveis
CLI02302;29/05/2025;509,88;Móveis
CLI02302;08/08/2025;582,66;Cama/Mesa/Banho
CLI02303;28/10/2024;2085,83;Cama/Mesa/Banho
CLI02305;20/09/2023;566,06;Móveis
CLI02305;03/08/2024;1016,4;Móveis
CLI02305;08/08/2024;807,9;Informática
CLI02305;20/10/2025;284,15;Cama/Mesa/Banho
CLI02306;17/01/2024;592,06;Informática
CLI02306;29/03/2024;369,47;Informática
CLI02307;20/02/2025;428,65;Eletro
CLI02308;07/06/2024;1191,78;Informática
CLI02308;02/07/2024;3199,4;Móveis
CLI02308;10/07/2024;430,22;Informática
CLI02308;31/08/2024;913,42;Informática
CLI02308;17/02/2025;1947,19;Cama/Mesa/Banho
CLI02308;18/03/2025;380,56;Móveis
CLI02308;30/07/2025;927,59;Eletro
CLI02308;31/07/2025;98,69;Móveis
CLI02310;27/07/2025;1195,48;Eletro
CLI02312;26/10/2023;332,82;Cama/Mesa/Banho
CLI02312;03/04/2024;461,28;Informática
CLI02312;29/06/2024;1254,52;Informática
CLI02312;01/11/2024;671,17;Informática
CLI02312;10/05/2025;1238,8;Informática
CLI02314;23/12/2023;595,0;Cama/Mesa/Banho
CLI02315;05/05/2023;404,21;Informática
CLI02315;21/04/2024;764,76;Eletro
CLI02315;22/05/2024;2118,93;Cama/Mesa/Banho
CLI02315;20/10/2024;435,31;Móveis
CLI02315;23/08/2025;1082,24;Cama/Mesa/Banho
CLI02315;07/11/2025;898,96;Cama/Mesa/Banho
CLI02316;11/01/2025;529,4;Informática
CLI02316;30/01/2025;768,2;Móveis
CLI02318;17/07/2023;316,95;Eletro
CLI02318;29/04/2025;395,65;Eletro
CLI02319;23/06/2024;1038,08;Cama/Mesa/Banho
CLI02319;11/08/2024;897,21;Móveis
CLI02320;08/06/2025;231,71;Móveis
CLI02321;03/06/2023;581,88;Cama/Mesa/Banho
CLI02321;08/10/2023;1405,12;Móveis
CLI02321;04/11/2023;1055,3;Cama/Mesa/Banho
CLI02321;04/07/2024;742,45;Informática
CLI02321;28/09/2024;537,16;Eletro
CLI02321;14/06/2025;842,13;Informática
CLI02321;27/09/2025;1454,64;Eletro
CLI02324;13/11/2023;263,73;Eletro
CLI02324;09/04/2025;586,67;Eletro
CLI02324;16/07/2025;2681,78;Móveis
CLI02326;17/09/2023;850,67;Eletro
CLI02326;10/11/2023;864,7;Eletro
CLI02326;22/03/2024;322,55;Informática
CLI02326;10/08/2024;716,52;Eletro
CLI02326;29/03/2025;393,37;Eletro
CLI02326;19/06/2025;1666,23;Eletro
CLI02326;07/07/2025;1785,86;Eletro
CLI02326;03/10/2025;1344,84;Eletro
CLI02330;01/12/2024;279,62;Eletro
CLI02334;20/03/2024;751,19;Cama/Mesa/Banho
CLI02334;22/10/2025;154,59;Informática
CLI02335;17/11/2024;1068,95;Eletro
CLI02335;07/05/2025;928,23;Móveis
CLI02336;29/05/2024;1204,25;Eletro
CLI02336;28/02/2025;526,86;Eletro
CLI02336;04/04/2025;683,91;Informática
CLI02336;30/01/2026;202,45;Eletro
CLI02338;18/12/2023;1500,31;Móveis
CLI02338;09/06/2024;607,32;Cama/Mesa/Banho
CLI02338;27/11/2024;1017,41;Informática
CLI02339;30/05/2024;665,96;Móveis
CLI02339;17/03/2025;328,18;Eletro
CLI02339;22/04/2025;711,66;Móveis
CLI02339;03/08/2025;2096,35;Informática
CLI02339;05/02/2026;616,48;Móveis
CLI02343;03/01/2025;636,53;Informática
CLI02344;27/06/2024;648,91;Móveis
CLI02344;19/07/2024;1334,46;Informática
CLI02344;30/07/2024;526,98;Informática
CLI02344;09/12/2024;306,68;Eletro
CLI02345;18/07/2025;938,41;Informática
CLI02346;12/01/2024;421,53;Informática
CLI02346;26/09/2024;1498,89;Cama/Mesa/Banho
CLI02347;08/02/2024;785,42;Cama/Mesa/Banho
CLI02347;20/02/2024;1235,25;Móveis
CLI02348;06/05/2025;401,08;Cama/Mesa/Banho
CLI02349;08/08/2023;439,64;Eletro
CLI02349;12/04/2025;1585,62;Móveis
CLI02349;03/10/2025;357,61;Cama/Mesa/Banho
CLI02350;02/11/2023;890,35;Cama/Mesa/Banho
CLI02350;11/08/2024;1413,37;Informática
CLI02350;01/09/2024;2776,66;Cama/Mesa/Banho
CLI02352;16/06/2023;240,06;Informática
CLI02352;23/11/2023;1232,62;Móveis
CLI02352;11/01/2024;794,43;Móveis
CLI02352;24/03/2024;364,45;Eletro
CLI02353;07/01/2024;1408,03;Eletro
CLI02353;09/03/2024;544,52;Cama/Mesa/Banho
CLI02353;20/04/2024;1671,1;Informática
CLI02353;25/01/2025;1023,8;Móveis
CLI02353;23/10/2025;323,59;Eletro
CLI02354;05/10/2023;306,45;Móveis
CLI02354;08/10/2023;1429,27;Móveis
CLI02354;13/10/2024;814,91;Cama/Mesa/Banho
CLI02358;24/09/2023;659,24;Móveis
CLI02358;06/11/2023;328,78;Eletro
CLI02358;09/11/2023;699,34;Cama/Mesa/Banho
CLI02358;28/12/2023;440,08;Cama/Mesa/Banho
CLI02358;26/09/2024;808,03;Cama/Mesa/Banho
CLI02358;27/11/2024;852,63;Móveis
CLI02358;18/04/2025;915,01;Eletro
CLI02358;28/09/2025;1797,63;Cama/Mesa/Banho
CLI02359;19/02/2024;361,68;Eletro
CLI02360;29/07/2023;585,64;Cama/Mesa/Banho
CLI02360;05/08/2025;551,3;Móveis
CLI02363;08/08/2024;843,59;Eletro
CLI02363;23/08/2025;1535,57;Cama/Mesa/Banho
CLI02363;10/01/2026;330,71;Cama/Mesa/Banho
CLI02365;29/08/2023;462,74;Eletro
CLI02366;01/12/2025;200,05;Cama/Mesa/Banho
CLI02366;04/02/2026;2114,62;Informática
CLI02368;13/05/2025;1051,71;Eletro
CLI02371;28/03/2024;424,38;Cama/Mesa/Banho
CLI02371;16/12/2025;751,89;Cama/Mesa/Banho
CLI02372;30/09/2024;1267,8;Eletro
CLI02372;09/03/2026;1327,91;Eletro
CLI02373;20/07/2023;624,83;Cama/Mesa/Banho
CLI02373;08/11/2023;1947,51;Informática
CLI02373;13/01/2024;1212,7;Informática
CLI02375;06/12/2025;693,93;Eletro
CLI02377;18/02/2024;2331,4;Móveis
CLI02377;05/03/2024;2074,4;Eletro
CLI02377;18/10/2024;440,22;Móveis
CLI02377;11/02/2025;680,98;Cama/Mesa/Banho
CLI02379;27/01/2025;303,74;Informática
CLI02380;26/03/2023;870,7;Informática
CLI02381;24/10/2023;283,39;Eletro
CLI02381;05/04/2024;1136,11;Móveis
CLI02381;10/05/2024;275,23;Informática
CLI02381;10/04/2025;1619,38;Móveis
CLI02381;30/09/2025;954,86;Informática
CLI02381;30/11/2025;1230,17;Eletro
CLI02381;08/02/2026;1018,8;Informática
CLI02386;28/06/2023;1484,41;Informática
CLI02386;07/07/2024;891,95;Informática
CLI02387;02/03/2025;2561,47;Informática
CLI02387;02/05/2025;457,81;Eletro
CLI02387;13/08/2025;1855,18;Eletro
CLI02387;19/09/2025;3899,95;Eletro
CLI02390;04/01/2024;472,25;Cama/Mesa/Banho
CLI02390;09/04/2024;585,57;Cama/Mesa/Banho
CLI02390;04/08/2025;580,12;Eletro
CLI02390;25/02/2026;1777,48;Informática
CLI02391;17/04/2025;290,59;Móveis
CLI02396;07/04/2024;654,36;Eletro
CLI02396;26/06/2024;1445,55;Informática
CLI02398;01/12/2023;652,88;Cama/Mesa/Banho
CLI02398;11/07/2024;2680,24;Eletro
CLI02398;24/01/2025;343,73;Cama/Mesa/Banho
CLI02398;19/08/2025;2284,67;Cama/Mesa/Banho
CLI02398;01/03/2026;1187,54;Eletro
CLI02399;30/07/2023;1006,17;Eletro
CLI02399;28/06/2024;560,39;Cama/Mesa/Banho
CLI02401;18/09/2023;924,09;Informática
CLI02401;04/08/2025;330,08;Cama/Mesa/Banho
CLI02402;25/04/2024;923,7;Cama/Mesa/Banho
CLI02402;06/08/2025;907,6;Eletro
CLI02403;10/03/2025;1578,27;Eletro
CLI02404;06/12/2022;983,74;Informática
CLI02404;31/01/2023;627,29;Cama/Mesa/Banho
CLI02404;19/06/2023;433,44;Cama/Mesa/Banho
CLI02404;17/11/2023;1398,14;Cama/Mesa/Banho
CLI02404;10/06/2025;1135,23;Cama/Mesa/Banho
CLI02405;23/01/2024;916,94;Eletro
CLI02405;26/04/2024;791,28;Móveis
CLI02405;12/07/2024;561,86;Eletro
CLI02406;09/04/2023;517,99;Cama/Mesa/Banho
CLI02407;25/02/2025;280,96;Cama/Mesa/Banho
CLI02408;17/09/2024;3153,09;Cama/Mesa/Banho
CLI02409;20/02/2024;359,52;Cama/Mesa/Banho
CLI02409;03/04/2025;1885,26;Cama/Mesa/Banho
CLI02410;11/09/2023;287,83;Eletro
CLI02411;11/11/2023;215,21;Móveis
CLI02413;17/07/2025;980,87;Eletro
CLI02417;03/04/2024;327,1;Cama/Mesa/Banho
CLI02418;01/03/2024;613,92;Móveis
CLI02419;09/10/2023;241,21;Móveis
CLI02419;06/02/2025;760,16;Cama/Mesa/Banho
CLI02419;26/04/2025;1245,49;Informática
CLI02419;07/07/2025;1668,91;Cama/Mesa/Banho
CLI02419;13/02/2026;511,49;Eletro
CLI02420;21/08/2023;603,67;Eletro
CLI02423;29/05/2024;632,12;Móveis
CLI02423;26/01/2026;798,06;Cama/Mesa/Banho
CLI02424;01/02/2024;3319,72;Informática
CLI02424;14/09/2024;866,27;Móveis
CLI02424;15/08/2025;435,74;Informática
CLI02433;05/02/2023;815,18;Informática
CLI02433;24/11/2023;544,88;Móveis
CLI02433;04/10/2024;402,19;Informática
CLI02433;19/07/2025;3184,15;Cama/Mesa/Banho
CLI02433;02/10/2025;1252,82;Eletro
CLI02433;10/12/2025;506,57;Eletro
CLI02434;02/07/2023;478,13;Cama/Mesa/Banho
CLI02434;19/12/2023;949,91;Informática
CLI02434;26/03/2024;376,53;Móveis
CLI02434;19/09/2024;899,76;Cama/Mesa/Banho
CLI02434;19/05/2025;959,14;Eletro
CLI02434;14/08/2025;746,72;Cama/Mesa/Banho
CLI02435;02/02/2023;5360,41;Informática
CLI02435;23/11/2023;865,62;Cama/Mesa/Banho
CLI02435;17/02/2025;401,5;Informática
CLI02436;13/03/2023;604,24;Cama/Mesa/Banho
CLI02436;21/04/2023;807,97;Móveis
CLI02436;13/04/2024;169,18;Informática
