id_contrato;data_consulta;score;motivo_consulta
C01270;14/07/2024;734;Aprovacao de crediario
C01270;22/01/2025;233;Revisao de carteira
C01271;17/06/2025;788;Aprovacao de crediario
C01271;06/02/2026;274;Revisao de carteira
C01273;03/05/2025;718;Aprovacao de crediario
C01273;12/02/2026;335;Revisao de carteira
C01274;11/07/2024;739;Aprovacao de crediario
C01275;15/06/2024;630;Aprovacao de crediario
C01275;15/12/2025;244;Revisao de carteira
C01277;09/10/2024;701;Aprovacao de crediario
C01277;16/02/2026;737;Revisao de carteira
C01279;03/07/2024;675;Aprovacao de crediario
C01279;16/01/2025;329;Revisao de carteira
C01280;05/11/2025;816;Aprovacao de crediario
C01281;27/04/2025;488;Aprovacao de crediario
C01282;17/09/2025;584;Aprovacao de crediario
C01282;02/02/2026;739;Revisao de carteira
C01283;17/06/2024;594;Aprovacao de crediario
C01283;10/05/2025;252;Revisao de carteira
C01284;01/07/2025;644;Aprovacao de crediario
C01285;17/12/2024;746;Aprovacao de crediario
C01286;18/08/2025;676;Aprovacao de crediario
C01287;06/10/2025;709;Aprovacao de crediario
C01288;08/08/2025;718;Aprovacao de crediario
C01288;01/03/2026;763;Revisao de carteira
C01289;29/10/2025;809;Aprovacao de crediario
C01291;31/10/2024;794;Aprovacao de crediario
C01292;03/11/2024;680;Aprovacao de crediario
C01292;05/12/2025;193;Revisao de carteira
C01293;20/01/2025;629;Aprovacao de crediario
C01293;16/02/2026;267;Revisao de carteira
C01296;10/08/2025;661;Aprovacao de crediario
C01297;12/10/2024;943;Aprovacao de crediario
C01298;22/10/2024;605;Aprovacao de crediario
C01298;29/08/2025;221;Revisao de carteira
C01299;01/02/2025;510;Aprovacao de crediario
C01300;20/10/2024;726;Aprovacao de crediario
C01300;15/03/2026;787;Revisao de carteira
C01301;21/03/2025;653;Aprovacao de crediario
C01301;29/09/2025;317;Revisao de carteira
C01302;12/06/2025;608;Aprovacao de crediario
C01302;11/03/2026;209;Revisao de carteira
C01303;10/11/2024;514;Aprovacao de crediario
C01303;21/05/2025;373;Revisao de carteira
C01304;01/10/2025;711;Aprovacao de crediario
C01305;04/04/2025;729;Aprovacao de crediario
C01306;25/09/2025;696;Aprovacao de crediario
C01306;02/03/2026;288;Revisao de carteira
C01307;08/07/2025;641;Aprovacao de crediario
C01308;28/11/2024;708;Aprovacao de crediario
C01309;03/03/2025;609;Aprovacao de crediario
C01309;15/02/2026;644;Revisao de carteira
C01311;09/09/2025;768;Aprovacao de crediario
C01312;28/01/2025;613;Aprovacao de crediario
C01312;03/01/2026;247;Revisao de carteira
C01315;14/03/2025;712;Aprovacao de crediario
C01315;12/03/2026;336;Revisao de carteira
C01316;15/06/2024;644;Aprovacao de crediario
C01317;03/02/2025;883;Aprovacao de crediario
C01318;20/06/2025;623;Aprovacao de crediario
C01319;08/05/2025;726;Aprovacao de crediario
C01320;27/12/2024;938;Aprovacao de crediario
C01320;01/02/2026;725;Revisao de carteira
C01321;22/06/2025;649;Aprovacao de crediario
C01322;14/07/2025;679;Aprovacao de crediario
C01322;21/02/2026;261;Revisao de carteira
C01323;06/01/2025;754;Aprovacao de crediario
C01324;18/11/2024;614;Aprovacao de crediario
C01324;02/12/2025;233;Revisao de carteira
C01326;29/08/2025;778;Aprovacao de crediario
C01327;24/10/2025;573;Aprovacao de crediario
C01327;08/03/2026;308;Revisao de carteira
C01328;02/07/2024;709;Aprovacao de crediario
C01328;07/08/2025;301;Revisao de carteira
C01329;01/09/2025;864;Aprovacao de crediario
C01330;23/05/2025;561;Aprovacao de crediario
C01332;27/10/2025;704;Aprovacao de crediario
C01332;28/02/2026;212;Revisao de carteira
C01333;29/12/2024;602;Aprovacao de crediario
C01333;06/08/2025;330;Revisao de carteira
C01334;06/09/2024;659;Aprovacao de crediario
C01334;18/09/2025;204;Revisao de carteira
C01335;21/06/2024;733;Aprovacao de crediario
C01336;10/09/2025;782;Aprovacao de crediario
C01336;16/02/2026;685;Revisao de carteira
C01337;04/07/2024;521;Aprovacao de crediario
C01338;20/06/2024;600;Aprovacao de crediario
C01338;08/07/2025;205;Revisao de carteira
C01339;12/06/2025;554;Aprovacao de crediario
C01340;26/11/2024;605;Aprovacao de crediario
C01341;19/08/2025;621;Aprovacao de crediario
C01341;18/02/2026;236;Revisao de carteira
C01342;13/03/2025;721;Aprovacao de crediario
C01342;18/01/2026;348;Revisao de carteira
C01343;19/02/2025;702;Aprovacao de crediario
C01343;06/02/2026;197;Revisao de carteira
C01344;02/04/2025;718;Aprovacao de crediario
C01344;18/02/2026;658;Revisao de carteira
C01345;16/09/2024;675;Aprovacao de crediario
C01346;27/03/2025;772;Aprovacao de crediario
C01346;04/02/2026;327;Revisao de carteira
C01347;23/09/2024;536;Aprovacao de crediario
C01347;11/10/2025;282;Revisao de carteira
C01348;05/09/2025;837;Aprovacao de crediario
C01348;05/03/2026;309;Revisao de carteira
C01349;12/11/2024;523;Aprovacao de crediario
C01349;14/03/2026;651;Revisao de carteira
C01350;08/09/2025;620;Aprovacao de crediario
C01351;30/09/2024;869;Aprovacao de crediario
C01351;06/11/2025;290;Revisao de carteira
C01352;10/05/2025;844;Aprovacao de crediario
C01353;23/09/2025;619;Aprovacao de crediario
C01353;01/02/2026;242;Revisao de carteira
C01354;16/06/2025;485;Aprovacao de crediario
C01354;02/01/2026;216;Revisao de carteira
C01356;21/03/2025;697;Aprovacao de crediario
C01356;30/10/2025;280;Revisao de carteira
C01357;05/08/2024;549;Aprovacao de crediario
C01357;26/08/2025;656;Revisao de carteira
C01358;20/10/2024;685;Aprovacao de crediario
C01359;02/11/2025;660;Aprovacao de crediario
C01360;07/08/2025;677;Aprovacao de crediario
C01361;23/06/2025;627;Aprovacao de crediario
C01361;19/02/2026;224;Revisao de carteira
C01362;05/01/2025;723;Aprovacao de crediario
C01363;30/05/2025;710;Aprovacao de crediario
C01363;09/03/2026;268;Revisao de carteira
C01364;30/05/2025;818;Aprovacao de crediario
C01365;01/12/2024;722;Aprovacao de crediario
C01366;02/02/2025;782;Aprovacao de crediario
C01367;28/01/2025;738;Aprovacao de crediario
C01367;08/08/2025;222;Revisao de carteira
C01368;08/06/2025;713;Aprovacao de crediario
C01369;03/09/2024;733;Aprovacao de crediario
C01370;15/11/2025;759;Aprovacao de crediario
C01371;19/10/2025;700;Aprovacao de crediario
C01372;12/11/2025;646;Aprovacao de crediario
C01373;14/08/2025;710;Aprovacao de crediario
C01374;02/11/2024;657;Aprovacao de crediario
C01374;17/11/2025;354;Revisao de carteira
C01375;24/04/2025;752;Aprovacao de crediario
C01376;21/06/2024;794;Aprovacao de crediario
C01376;13/05/2025;721;Revisao de carteira
C01377;07/11/2025;798;Aprovacao de crediario
C01377;13/03/2026;313;Revisao de carteira
C01378;05/03/2025;958;Aprovacao de crediario
C01379;10/09/2024;676;Aprovacao de crediario
C01380;15/06/2025;463;Aprovacao de crediario
C01380;12/01/2026;212;Revisao de carteira
C01381;22/05/2025;596;Aprovacao de crediario
C01382;20/08/2025;751;Aprovacao de crediario
C01383;13/09/2025;746;Aprovacao de crediario
C01384;14/07/2024;545;Aprovacao de crediario
C01385;19/09/2025;735;Aprovacao de crediario
C01385;01/03/2026;544;Revisao de carteira
C01386;30/06/2024;668;Aprovacao de crediario
C01387;25/04/2025;650;Aprovacao de crediario
C01387;09/02/2026;299;Revisao de carteira
C01388;18/05/2025;691;Aprovacao de crediario
C01389;18/02/2025;830;Aprovacao de crediario
C01389;08/03/2026;771;Revisao de carteira
C01390;03/04/2025;767;Aprovacao de crediario
C01391;25/12/2024;741;Aprovacao de crediario
C01392;17/01/2025;601;Aprovacao de crediario
C01392;25/08/2025;301;Revisao de carteira
C01396;27/10/2025;745;Aprovacao de crediario
C01397;23/08/2025;716;Aprovacao de crediario
C01399;03/09/2024;652;Aprovacao de crediario
C01399;14/08/2025;203;Revisao de carteira
C01400;01/02/2025;651;Aprovacao de crediario
C01402;11/07/2025;836;Aprovacao de crediario
C01403;16/08/2025;764;Aprovacao de crediario
C01403;14/03/2026;303;Revisao de carteira
C01404;21/03/2025;475;Aprovacao de crediario
C01404;28/10/2025;188;Revisao de carteira
C01405;08/11/2024;594;Aprovacao de crediario
C01406;12/09/2024;657;Aprovacao de crediario
C01407;20/07/2025;894;Aprovacao de crediario
C01407;12/02/2026;724;Revisao de carteira
C01408;24/04/2025;559;Aprovacao de crediario
C01408;07/11/2025;344;Revisao de carteira
C01409;06/10/2024;654;Aprovacao de crediario
C01411;10/10/2024;781;Aprovacao de crediario
C01411;23/08/2025;242;Revisao de carteira
C01415;06/09/2025;806;Aprovacao de crediario
C01415;25/02/2026;773;Revisao de carteira
C01418;30/11/2024;651;Aprovacao de crediario
C01418;27/12/2025;179;Revisao de carteira
C01419;11/09/2024;548;Aprovacao de crediario
C01419;04/08/2025;264;Revisao de carteira
C01420;15/06/2024;849;Aprovacao de crediario
C01420;16/07/2025;221;Revisao de carteira
C01421;07/07/2024;804;Aprovacao de crediario
C01422;14/09/2024;714;Aprovacao de crediario
C01422;27/07/2025;292;Revisao de carteira
C01425;15/09/2024;770;Aprovacao de crediario
C01425;18/04/2025;756;Revisao de carteira
C01426;24/08/2024;801;Aprovacao de crediario
C01427;04/05/2025;593;Aprovacao de crediario
C01428;02/01/2025;682;Aprovacao de crediario
C01428;27/07/2025;218;Revisao de carteira
C01429;14/07/2025;812;Aprovacao de crediario
C01431;21/09/2024;782;Aprovacao de crediario
C01432;21/03/2025;630;Aprovacao de crediario
C01432;03/02/2026;329;Revisao de carteira
C01433;21/04/2025;776;Aprovacao de crediario
C01434;22/11/2024;781;Aprovacao de crediario
C01434;13/02/2026;258;Revisao de carteira
C01435;16/01/2025;492;Aprovacao de crediario
C01435;17/02/2026;202;Revisao de carteira
C01436;10/09/2024;649;Aprovacao de crediario
C01437;19/07/2024;624;Aprovacao de crediario
C01437;10/08/2025;268;Revisao de carteira
C01438;04/12/2024;857;Aprovacao de crediario
C01439;20/10/2024;820;Aprovacao de crediario
C01440;12/09/2025;738;Aprovacao de crediario
C01441;14/08/2024;649;Aprovacao de crediario
C01441;21/02/2026;221;Revisao de carteira
C01442;29/03/2025;638;Aprovacao de crediario
C01442;13/02/2026;332;Revisao de carteira
C01443;06/02/2025;781;Aprovacao de crediario
C01443;03/03/2026;319;Revisao de carteira
C01444;24/07/2025;621;Aprovacao de crediario
C01445;03/08/2024;722;Aprovacao de crediario
C01445;23/08/2025;210;Revisao de carteira
C01446;14/08/2025;545;Aprovacao de crediario
C01446;15/03/2026;296;Revisao de carteira
C01447;16/11/2024;695;Aprovacao de crediario
C01448;02/07/2025;581;Aprovacao de crediario
C01449;30/07/2024;650;Aprovacao de crediario
C01450;30/01/2025;719;Aprovacao de crediario
C01451;05/08/2025;620;Aprovacao de crediario
C01451;07/03/2026;719;Revisao de carteira
C01452;13/07/2024;828;Aprovacao de crediario
C01453;08/12/2024;739;Aprovacao de crediario
C01453;02/01/2026;711;Revisao de carteira
C01454;03/11/2024;491;Aprovacao de crediario
C01454;20/11/2025;297;Revisao de carteira
C01455;18/07/2025;836;Aprovacao de crediario
C01457;11/08/2025;730;Aprovacao de crediario
C01458;23/08/2025;697;Aprovacao de crediario
C01458;13/02/2026;843;Revisao de carteira
C01459;07/05/2025;839;Aprovacao de crediario
C01460;14/02/2025;792;Aprovacao de crediario
C01460;28/12/2025;721;Revisao de carteira
C01462;23/02/2025;629;Aprovacao de crediario
C01462;12/02/2026;177;Revisao de carteira
C01463;25/07/2025;708;Aprovacao de crediario
C01464;31/10/2025;745;Aprovacao de crediario
C01465;29/11/2024;655;Aprovacao de crediario
C01465;01/07/2025;262;Revisao de carteira
C01466;22/10/2025;711;Aprovacao de crediario
C01467;20/06/2024;635;Aprovacao de crediario
C01467;14/01/2025;274;Revisao de carteira
C01469;24/05/2025;664;Aprovacao de crediario
C01469;31/01/2026;373;Revisao de carteira
C01470;05/07/2024;644;Aprovacao de crediario
C01471;31/03/2025;635;Aprovacao de crediario
C01471;06/02/2026;219;Revisao de carteira
C01472;21/08/2025;702;Aprovacao de crediario
C01473;09/12/2024;706;Aprovacao de crediario
C01474;12/08/2024;745;Aprovacao de crediario
C01474;27/08/2025;318;Revisao de carteira
C01476;13/10/2024;664;Aprovacao de crediario
C01477;15/04/2025;667;Aprovacao de crediario
C01478;20/07/2024;693;Aprovacao de crediario
C01478;23/06/2025;270;Revisao de carteira
C01479;21/06/2025;547;Aprovacao de crediario
C01479;08/02/2026;274;Revisao de carteira
C01480;27/10/2025;740;Aprovacao de crediario
C01480;22/02/2026;312;Revisao de carteira
C01481;14/10/2024;575;Aprovacao de crediario
C01482;12/06/2024;792;Aprovacao de crediario
C01483;08/02/2025;939;Aprovacao de crediario
C01485;10/07/2024;610;Aprovacao de crediario
C01486;07/10/2025;596;Aprovacao de crediario
C01487;11/09/2025;629;Aprovacao de crediario
C01487;06/03/2026;221;Revisao de carteira
C01488;22/09/2025;712;Aprovacao de crediario
C01488;31/01/2026;224;Revisao de carteira
C01489;02/04/2025;776;Aprovacao de crediario
C01490;29/09/2024;571;Aprovacao de crediario
C01490;23/04/2025;143;Revisao de carteira
C01491;01/02/2025;564;Aprovacao de crediario
C01491;22/12/2025;224;Revisao de carteira
C01492;02/05/2025;763;Aprovacao de crediario
C01492;06/02/2026;164;Revisao de carteira
C01493;31/07/2024;660;Aprovacao de crediario
C01493;05/03/2025;245;Revisao de carteira
C01494;26/07/2025;717;Aprovacao de crediario
C01494;05/03/2026;297;Revisao de carteira
C01495;24/08/2025;637;Aprovacao de crediario
C01496;12/07/2024;664;Aprovacao de crediario
C01496;03/06/2025;311;Revisao de carteira
C01498;14/12/2024;619;Aprovacao de crediario
C01498;21/02/2026;286;Revisao de carteira
C01499;21/10/2024;749;Aprovacao de crediario
C01499;02/11/2025;780;Revisao de carteira
C01500;15/01/2025;638;Aprovacao de crediario
C01501;22/09/2024;573;Aprovacao de crediario
C01501;02/03/2026;303;Revisao de carteira
C01502;21/09/2024;535;Aprovacao de crediario
C01503;21/07/2025;762;Aprovacao de crediario
C01504;25/11/2024;688;Aprovacao de crediario
C01504;20/12/2025;143;Revisao de carteira
C01505;06/10/2024;807;Aprovacao de crediario
C01505;30/08/2025;844;Revisao de carteira
C01506;06/11/2025;600;Aprovacao de crediario
C01507;25/08/2025;796;Aprovacao de crediario
C01507;09/03/2026;306;Revisao de carteira
C01508;08/05/2025;664;Aprovacao de crediario
C01510;24/07/2025;684;Aprovacao de crediario
C01510;28/01/2026;813;Revisao de carteira
C01511;30/06/2025;677;Aprovacao de crediario
C01511;09/03/2026;711;Revisao de carteira
C01512;06/08/2025;682;Aprovacao de crediario
C01512;19/02/2026;288;Revisao de carteira
C01513;29/01/2025;616;Aprovacao de crediario
C01514;27/02/2025;629;Aprovacao de crediario
C01515;24/07/2025;633;Aprovacao de crediario
C01515;05/03/2026;243;Revisao de carteira
C01516;10/12/2024;501;Aprovacao de crediario
C01520;24/10/2024;634;Aprovacao de crediario
C01520;21/02/2026;282;Revisao de carteira
C01521;18/08/2024;800;Aprovacao de crediario
C01521;19/02/2026;778;Revisao de carteira
C01522;08/11/2024;642;Aprovacao de crediario
C01522;23/11/2025;248;Revisao de carteira
C01523;11/07/2024;788;Aprovacao de crediario
C01524;21/12/2024;729;Aprovacao de crediario
C01524;10/01/2026;343;Revisao de carteira
C01525;08/09/2025;868;Aprovacao de crediario
C01526;25/10/2025;725;Aprovacao de crediario
C01526;02/03/2026;167;Revisao de carteira
C01528;14/06/2025;732;Aprovacao de crediario
C01528;26/12/2025;215;Revisao de carteira
C01530;25/02/2025;783;Aprovacao de crediario
C01530;27/01/2026;783;Revisao de carteira
C01531;18/06/2025;732;Aprovacao de crediario
C01531;29/12/2025;809;Revisao de carteira
C01532;03/07/2024;511;Aprovacao de crediario
C01533;24/07/2025;633;Aprovacao de crediario
C01534;21/12/2024;525;Aprovacao de crediario
C01534;02/08/2025;241;Revisao de carteira
C01535;03/09/2024;681;Aprovacao de crediario
C01535;03/04/2025;260;Revisao de carteira
C01536;09/11/2024;800;Aprovacao de crediario
C01537;28/06/2025;802;Aprovacao de crediario
C01539;11/09/2024;628;Aprovacao de crediario
C01539;18/08/2025;902;Revisao de carteira
C01541;20/04/2025;756;Aprovacao de crediario
C01542;08/07/2024;686;Aprovacao de crediario
C01542;12/02/2026;244;Revisao de carteira
C01543;01/07/2024;749;Aprovacao de crediario
C01544;21/10/2024;431;Aprovacao de crediario
C01544;03/05/2025;310;Revisao de carteira
C01546;27/10/2024;712;Aprovacao de crediario
C01546;15/05/2025;263;Revisao de carteira
C01547;21/05/2025;641;Aprovacao de crediario
C01547;06/02/2026;317;Revisao de carteira
C01548;27/02/2025;731;Aprovacao de crediario
C01549;28/06/2024;620;Aprovacao de crediario
C01549;07/05/2025;247;Revisao de carteira
C01551;16/11/2024;836;Aprovacao de crediario
C01552;16/11/2024;618;Aprovacao de crediario
C01553;02/05/2025;905;Aprovacao de crediario
C01555;24/09/2025;904;Aprovacao de crediario
C01557;08/06/2025;655;Aprovacao de crediario
C01558;04/05/2025;821;Aprovacao de crediario
C01558;08/02/2026;846;Revisao de carteira
C01559;18/09/2024;847;Aprovacao de crediario
C01560;29/05/2025;770;Aprovacao de crediario
C01560;07/02/2026;746;Revisao de carteira
C01561;08/07/2025;794;Aprovacao de crediario
C01563;31/08/2025;925;Aprovacao de crediario
C01564;21/12/2024;774;Aprovacao de crediario
C01565;03/02/2025;557;Aprovacao de crediario
C01565;02/01/2026;764;Revisao de carteira
C01566;08/12/2024;783;Aprovacao de crediario
C01567;10/10/2024;602;Aprovacao de crediario
C01568;10/06/2025;818;Aprovacao de crediario
C01568;22/02/2026;837;Revisao de carteira
C01569;21/09/2024;690;Aprovacao de crediario
C01570;07/07/2024;762;Aprovacao de crediario
C01570;20/01/2025;313;Revisao de carteira
C01571;09/02/2025;652;Aprovacao de crediario
C01572;27/02/2025;810;Aprovacao de crediario
C01573;18/06/2024;840;Aprovacao de crediario
C01574;09/01/2025;797;Aprovacao de crediario
C01575;04/08/2024;708;Aprovacao de crediario
C01575;08/06/2025;257;Revisao de carteira
C01576;05/08/2024;672;Aprovacao de crediario
C01577;12/04/2025;648;Aprovacao de crediario
C01577;09/03/2026;273;Revisao de carteira
C01578;20/01/2025;718;Aprovacao de crediario
C01579;05/05/2025;702;Aprovacao de crediario
C01580;28/07/2024;751;Aprovacao de crediario
C01580;21/08/2025;673;Revisao de carteira
C01581;01/10/2024;666;Aprovacao de crediario
C01582;05/07/2024;902;Aprovacao de crediario
C01583;04/06/2025;746;Aprovacao de crediario
C01584;24/08/2025;763;Aprovacao de crediario
C01585;14/01/2025;751;Aprovacao de crediario
C01586;31/08/2024;571;Aprovacao de crediario
C01586;12/08/2025;264;Revisao de carteira
C01587;09/03/2025;644;Aprovacao de crediario
C01587;28/02/2026;211;Revisao de carteira
C01588;18/10/2024;649;Aprovacao de crediario
C01589;18/09/2024;643;Aprovacao de crediario
C01590;30/11/2024;688;Aprovacao de crediario
C01591;31/01/2025;590;Aprovacao de crediario
C01591;28/08/2025;258;Revisao de carteira
C01592;27/07/2024;511;Aprovacao de crediario
C01592;10/02/2025;274;Revisao de carteira
C01593;08/10/2025;699;Aprovacao de crediario
C01593;12/03/2026;684;Revisao de carteira
C01594;10/08/2024;869;Aprovacao de crediario
C01595;27/10/2025;534;Aprovacao de crediario
C01595;21/02/2026;385;Revisao de carteira
C01597;25/11/2024;809;Aprovacao de crediario
C01598;16/08/2025;844;Aprovacao de crediario
C01599;13/05/2025;866;Aprovacao de crediario
C01599;14/12/2025;711;Revisao de carteira
C01600;02/09/2025;510;Aprovacao de crediario
