id_contrato;data_ocorrencia;tipo_ocorrencia;canal
C02588;15/03/2026;Atualizacao cadastral;Telefone
C02591;02/06/2025;Duvida sobre produto;WhatsApp
C02591;02/03/2026;Negociacao de divida;WhatsApp
C02592;04/12/2025;Duvida sobre produto;Site
C02596;03/09/2025;Atualizacao cadastral;Telefone
C02597;21/07/2024;Segunda via de boleto;Telefone
C02598;14/05/2025;Reclamacao de entrega;Site
C02598;09/11/2025;Negociacao de divida;Telefone
C02599;25/02/2026;Solicitacao de assistencia tecnica;Site
C02601;14/11/2025;Segunda via de boleto;Telefone
C02603;22/11/2025;Segunda via de boleto;Loja
C02604;04/11/2025;Segunda via de boleto;Loja
C02604;29/01/2026;Negociacao de divida;Telefone
C02605;17/12/2025;Segunda via de boleto;Loja
C02607;01/06/2025;Segunda via de boleto;Telefone
C02608;07/02/2026;Negociacao de divida;Telefone
C02610;30/06/2025;Segunda via de boleto;Loja
C02610;18/08/2025;Negociacao de divida;Telefone
C02611;06/07/2025;Segunda via de boleto;WhatsApp
C02611;27/09/2025;Segunda via de boleto;Telefone
C02611;05/11/2025;Segunda via de boleto;Loja
C02613;23/06/2025;Reclamacao de entrega;Telefone
C02613;31/10/2025;Negociacao de divida;Telefone
C02614;23/09/2025;Solicitacao de assistencia tecnica;WhatsApp
C02614;08/11/2025;Segunda via de boleto;Loja
C02615;10/01/2026;Negociacao de divida;WhatsApp
C02616;04/05/2025;Segunda via de boleto;Telefone
C02616;21/08/2025;Reclamacao de entrega;Telefone
C02616;09/01/2026;Negociacao de divida;Telefone
C02617;28/09/2025;Segunda via de boleto;Telefone
C02618;05/06/2025;Duvida sobre produto;Telefone
C02619;05/02/2026;Negociacao de divida;Telefone
C02622;20/01/2026;Negociacao de divida;Telefone
C02623;29/12/2025;Segunda via de boleto;WhatsApp
C02624;10/03/2025;Segunda via de boleto;WhatsApp
C02625;01/11/2025;Segunda via de boleto;Telefone
C02628;08/02/2026;Atualizacao cadastral;Telefone
C02629;12/06/2025;Reclamacao de entrega;Loja
C02629;30/08/2025;Segunda via de boleto;Telefone
C02631;01/07/2025;Segunda via de boleto;Loja
C02631;29/09/2025;Segunda via de boleto;Loja
C02631;12/11/2025;Solicitacao de assistencia tecnica;Site
C02633;20/02/2025;Negociacao de divida;Telefone
C02636;12/07/2025;Segunda via de boleto;Telefone
C02636;29/09/2025;Segunda via de boleto;Loja
C02638;06/08/2025;Segunda via de boleto;Telefone
C02641;18/01/2026;Solicitacao de assistencia tecnica;Telefone
C02643;04/01/2025;Reclamacao de entrega;Site
C02644;31/12/2025;Reclamacao de entrega;Site
C02647;29/01/2026;Segunda via de boleto;Loja
C02649;13/11/2025;Atualizacao cadastral;WhatsApp
C02649;02/12/2025;Segunda via de boleto;Loja
C02650;07/12/2025;Segunda via de boleto;Loja
C02651;02/11/2025;Segunda via de boleto;Loja
C02654;30/07/2025;Atualizacao cadastral;WhatsApp
C02655;13/11/2025;Segunda via de boleto;Loja
C02655;28/02/2026;Negociacao de divida;WhatsApp
C02656;14/09/2025;Reclamacao de entrega;Loja
C02657;17/09/2025;Segunda via de boleto;WhatsApp
C02657;06/12/2025;Segunda via de boleto;Telefone
C02658;23/10/2025;Segunda via de boleto;Telefone
C02659;12/09/2025;Atualizacao cadastral;WhatsApp
C02659;24/10/2025;Segunda via de boleto;WhatsApp
C02661;20/01/2025;Reclamacao de entrega;WhatsApp
C02663;03/11/2025;Segunda via de boleto;Telefone
C02663;02/01/2026;Segunda via de boleto;WhatsApp
C02664;12/09/2025;Segunda via de boleto;Telefone
C02664;31/12/2025;Solicitacao de assistencia tecnica;Site
C02665;10/02/2026;Negociacao de divida;WhatsApp
C02667;09/07/2025;Segunda via de boleto;Telefone
C02668;08/09/2025;Segunda via de boleto;WhatsApp
C02669;24/12/2025;Atualizacao cadastral;Loja
C02669;26/01/2026;Reclamacao de entrega;Telefone
C02669;12/02/2026;Solicitacao de assistencia tecnica;Telefone
C02672;04/08/2025;Segunda via de boleto;WhatsApp
C02672;16/10/2025;Duvida sobre produto;Site
C02672;06/12/2025;Segunda via de boleto;Telefone
C02673;07/10/2025;Reclamacao de entrega;Site
C02674;08/12/2025;Atualizacao cadastral;Loja
C02675;25/01/2025;Segunda via de boleto;Telefone
C02677;02/05/2025;Solicitacao de assistencia tecnica;Loja
C02677;14/07/2025;Segunda via de boleto;Telefone
C02678;13/07/2025;Segunda via de boleto;WhatsApp
C02678;13/10/2025;Segunda via de boleto;Loja
C02678;29/10/2025;Segunda via de boleto;WhatsApp
C02681;04/07/2025;Atualizacao cadastral;Site
C02681;16/10/2025;Segunda via de boleto;WhatsApp
C02684;08/02/2026;Negociacao de divida;Telefone
C02685;12/08/2025;Segunda via de boleto;WhatsApp
C02685;15/08/2025;Duvida sobre produto;WhatsApp
C02685;13/09/2025;Segunda via de boleto;WhatsApp
C02686;10/03/2026;Negociacao de divida;WhatsApp
C02688;25/08/2025;Segunda via de boleto;Loja
C02690;02/12/2025;Solicitacao de assistencia tecnica;Site
C02690;05/03/2026;Negociacao de divida;WhatsApp
C02695;09/02/2025;Atualizacao cadastral;Site
C02696;19/02/2026;Negociacao de divida;Telefone
C02697;17/02/2026;Reclamacao de entrega;Telefone
C02698;27/01/2026;Duvida sobre produto;Loja
C02699;21/07/2025;Segunda via de boleto;Telefone
C02699;23/09/2025;Segunda via de boleto;WhatsApp
C02700;26/08/2025;Segunda via de boleto;WhatsApp
C02701;07/12/2025;Reclamacao de entrega;WhatsApp
C02701;10/01/2026;Reclamacao de entrega;Site
C02702;20/07/2025;Segunda via de boleto;WhatsApp
C02702;05/02/2026;Reclamacao de entrega;Site
C02703;02/01/2026;Reclamacao de entrega;Loja
C02704;02/08/2025;Atualizacao cadastral;Loja
C02704;29/09/2025;Negociacao de divida;Telefone
C02706;14/07/2025;Segunda via de boleto;Telefone
C02709;25/08/2025;Segunda via de boleto;Telefone
C02709;02/12/2025;Atualizacao cadastral;Loja
C02709;25/01/2026;Negociacao de divida;WhatsApp
C02711;01/09/2025;Segunda via de boleto;Loja
C02711;17/12/2025;Segunda via de boleto;Loja
C02711;23/02/2026;Negociacao de divida;WhatsApp
C02713;29/11/2025;Segunda via de boleto;Loja
C02713;08/01/2026;Segunda via de boleto;Loja
C02713;01/02/2026;Solicitacao de assistencia tecnica;Telefone
C02713;08/03/2026;Negociacao de divida;Telefone
C02714;05/05/2025;Solicitacao de assistencia tecnica;Loja
C02714;14/06/2025;Reclamacao de entrega;Loja
C02715;18/04/2025;Segunda via de boleto;WhatsApp
C02715;10/10/2025;Negociacao de divida;Telefone
C02717;20/10/2024;Segunda via de boleto;Telefone
C02717;22/12/2024;Segunda via de boleto;WhatsApp
C02717;07/01/2025;Segunda via de boleto;Telefone
C02717;08/04/2025;Negociacao de divida;Telefone
C02717;25/04/2025;Reclamacao de entrega;Site
C02718;02/12/2025;Atualizacao cadastral;WhatsApp
C02718;14/12/2025;Segunda via de boleto;Loja
C02719;16/05/2025;Duvida sobre produto;Telefone
C02719;09/02/2026;Negociacao de divida;Telefone
C02720;19/03/2025;Segunda via de boleto;Loja
C02722;26/08/2025;Duvida sobre produto;WhatsApp
C02725;24/04/2025;Duvida sobre produto;Telefone
C02726;18/12/2025;Segunda via de boleto;WhatsApp
C02727;23/09/2025;Segunda via de boleto;Telefone
C02727;26/10/2025;Atualizacao cadastral;Loja
C02727;11/12/2025;Solicitacao de assistencia tecnica;Site
C02732;26/02/2026;Negociacao de divida;WhatsApp
C02733;12/06/2025;Segunda via de boleto;Loja
C02734;11/11/2025;Solicitacao de assistencia tecnica;Site
C02734;13/03/2026;Atualizacao cadastral;Site
C02735;14/02/2025;Segunda via de boleto;WhatsApp
C02735;29/05/2025;Atualizacao cadastral;Site
C02738;24/03/2025;Segunda via de boleto;Loja
C02738;22/04/2025;Negociacao de divida;Telefone
C02739;17/09/2025;Duvida sobre produto;WhatsApp
C02739;25/10/2025;Solicitacao de assistencia tecnica;Loja
C02742;12/03/2025;Solicitacao de assistencia tecnica;Telefone
C02742;01/09/2025;Atualizacao cadastral;Site
C02743;05/02/2025;Negociacao de divida;Telefone
C02744;22/08/2025;Segunda via de boleto;Telefone
C02750;08/08/2025;Segunda via de boleto;Loja
C02750;03/10/2025;Negociacao de divida;Telefone
C02756;17/08/2025;Atualizacao cadastral;Telefone
C02757;25/02/2026;Negociacao de divida;Telefone
C02758;09/08/2025;Segunda via de boleto;Loja
C02758;17/10/2025;Segunda via de boleto;Loja
C02758;27/02/2026;Negociacao de divida;WhatsApp
C02760;05/10/2025;Segunda via de boleto;WhatsApp
C02761;05/05/2025;Solicitacao de assistencia tecnica;Site
C02761;16/07/2025;Segunda via de boleto;Telefone
C02762;15/02/2026;Atualizacao cadastral;Site
C02763;15/07/2025;Reclamacao de entrega;Loja
C02763;24/08/2025;Segunda via de boleto;Telefone
C02765;16/09/2025;Segunda via de boleto;Telefone
C02765;03/02/2026;Negociacao de divida;Telefone
C02766;24/01/2026;Negociacao de divida;Telefone
C02767;03/02/2025;Atualizacao cadastral;Loja
C02768;08/01/2026;Segunda via de boleto;Loja
C02769;23/10/2025;Reclamacao de entrega;Site
C02769;04/11/2025;Negociacao de divida;Telefone
C02771;08/11/2025;Segunda via de boleto;Telefone
C02772;26/10/2025;Segunda via de boleto;Telefone
C02772;27/02/2026;Negociacao de divida;Telefone
C02775;10/09/2025;Reclamacao de entrega;Site
C02775;13/02/2026;Negociacao de divida;WhatsApp
C02776;25/06/2025;Duvida sobre produto;Loja
C02777;18/09/2025;Segunda via de boleto;Loja
C02779;02/06/2025;Solicitacao de assistencia tecnica;Loja
C02781;01/05/2025;Atualizacao cadastral;WhatsApp
C02781;30/06/2025;Solicitacao de assistencia tecnica;Site
C02781;15/08/2025;Segunda via de boleto;WhatsApp
C02782;16/05/2025;Atualizacao cadastral;WhatsApp
C02783;11/02/2026;Negociacao de divida;Telefone
C02784;12/08/2025;Atualizacao cadastral;Loja
C02785;18/11/2025;Segunda via de boleto;Loja
C02785;20/01/2026;Duvida sobre produto;Telefone
C02786;19/02/2026;Reclamacao de entrega;Site
C02787;22/05/2025;Segunda via de boleto;WhatsApp
C02787;30/07/2025;Segunda via de boleto;Telefone
C02787;06/01/2026;Negociacao de divida;WhatsApp
C02788;16/09/2025;Segunda via de boleto;Telefone
C02788;27/09/2025;Segunda via de boleto;WhatsApp
C02788;09/10/2025;Duvida sobre produto;Telefone
C02789;31/01/2026;Segunda via de boleto;Telefone
C02792;20/04/2025;Solicitacao de assistencia tecnica;Site
C02792;08/06/2025;Reclamacao de entrega;Telefone
C02792;28/06/2025;Solicitacao de assistencia tecnica;Loja
C02792;04/08/2025;Solicitacao de assistencia tecnica;Telefone
C02792;13/11/2025;Duvida sobre produto;Telefone
C02795;05/01/2025;Segunda via de boleto;WhatsApp
C02795;07/03/2025;Segunda via de boleto;Telefone
C02795;17/04/2025;Segunda via de boleto;WhatsApp
C02795;13/06/2025;Negociacao de divida;Telefone
C02797;07/07/2025;Atualizacao cadastral;Telefone
C02797;01/10/2025;Segunda via de boleto;WhatsApp
C02797;09/12/2025;Negociacao de divida;WhatsApp
C02798;08/12/2025;Segunda via de boleto;WhatsApp
C02802;18/08/2025;Duvida sobre produto;WhatsApp
C02802;07/02/2026;Negociacao de divida;WhatsApp
C02804;31/07/2025;Solicitacao de assistencia tecnica;Site
C02806;22/08/2025;Negociacao de divida;Telefone
C02807;26/09/2025;Segunda via de boleto;Telefone
C02807;25/12/2025;Segunda via de boleto;WhatsApp
C02807;01/01/2026;Atualizacao cadastral;Telefone
C02807;13/02/2026;Negociacao de divida;Telefone
C02808;22/04/2025;Segunda via de boleto;WhatsApp
C02809;24/10/2025;Duvida sobre produto;WhatsApp
C02809;30/10/2025;Segunda via de boleto;WhatsApp
C02809;18/11/2025;Segunda via de boleto;Loja
C02809;27/02/2026;Negociacao de divida;Telefone
C02810;27/08/2025;Segunda via de boleto;WhatsApp
C02810;25/09/2025;Segunda via de boleto;Telefone
C02811;05/09/2025;Segunda via de boleto;Telefone
C02811;19/12/2025;Reclamacao de entrega;WhatsApp
C02811;23/12/2025;Solicitacao de assistencia tecnica;Loja
C02812;31/08/2025;Segunda via de boleto;Telefone
C02815;09/09/2025;Segunda via de boleto;Telefone
C02816;08/06/2025;Atualizacao cadastral;Telefone
C02817;06/09/2025;Segunda via de boleto;Loja
C02817;01/11/2025;Duvida sobre produto;Site
C02818;07/04/2025;Solicitacao de assistencia tecnica;Telefone
C02821;05/10/2025;Segunda via de boleto;Telefone
C02821;14/12/2025;Segunda via de boleto;Telefone
C02824;19/12/2024;Reclamacao de entrega;Loja
C02826;03/03/2026;Negociacao de divida;WhatsApp
C02828;14/11/2025;Segunda via de boleto;Telefone
C02828;28/01/2026;Segunda via de boleto;WhatsApp
C02830;15/02/2026;Negociacao de divida;WhatsApp
C02832;13/01/2026;Duvida sobre produto;Site
C02833;26/08/2025;Segunda via de boleto;WhatsApp
C02834;16/05/2025;Segunda via de boleto;WhatsApp
C02834;03/02/2026;Duvida sobre produto;Site
C02835;07/03/2026;Atualizacao cadastral;Site
C02837;13/03/2026;Negociacao de divida;Telefone
C02838;26/01/2025;Solicitacao de assistencia tecnica;Site
C02838;05/09/2025;Segunda via de boleto;Loja
C02838;28/10/2025;Negociacao de divida;WhatsApp
C02839;28/11/2024;Segunda via de boleto;Telefone
C02840;05/09/2025;Segunda via de boleto;Telefone
C02841;17/10/2025;Segunda via de boleto;Loja
C02841;03/12/2025;Segunda via de boleto;WhatsApp
C02841;03/02/2026;Negociacao de divida;Telefone
C02843;12/01/2026;Solicitacao de assistencia tecnica;WhatsApp
C02844;20/09/2025;Segunda via de boleto;Telefone
C02844;21/11/2025;Segunda via de boleto;Loja
C02844;29/11/2025;Segunda via de boleto;Telefone
C02844;09/03/2026;Negociacao de divida;WhatsApp
C02846;14/12/2025;Segunda via de boleto;WhatsApp
C02846;23/12/2025;Segunda via de boleto;Telefone
C02848;21/06/2025;Duvida sobre produto;WhatsApp
C02848;16/07/2025;Atualizacao cadastral;Loja
C02850;16/02/2025;Reclamacao de entrega;Site
C02850;14/05/2025;Duvida sobre produto;Site
C02850;25/08/2025;Duvida sobre produto;Site
C02851;15/05/2025;Duvida sobre produto;Site
C02854;10/12/2025;Negociacao de divida;WhatsApp
C02854;25/01/2026;Atualizacao cadastral;Site
C02855;03/04/2025;Reclamacao de entrega;WhatsApp
C02855;14/06/2025;Segunda via de boleto;Loja
C02855;19/09/2025;Atualizacao cadastral;Site
C02856;14/06/2025;Atualizacao cadastral;Telefone
C02860;28/12/2025;Segunda via de boleto;Loja
C02862;09/08/2025;Segunda via de boleto;WhatsApp
C02863;16/04/2025;Solicitacao de assistencia tecnica;Loja
C02863;03/06/2025;Segunda via de boleto;WhatsApp
C02863;24/06/2025;Solicitacao de assistencia tecnica;WhatsApp
C02863;30/10/2025;Reclamacao de entrega;Site
C02864;20/05/2025;Reclamacao de entrega;Telefone
C02864;26/05/2025;Negociacao de divida;WhatsApp
C02865;27/10/2024;Solicitacao de assistencia tecnica;WhatsApp
C02865;16/11/2024;Reclamacao de entrega;Site
C02866;17/03/2025;Solicitacao de assistencia tecnica;Telefone
C02867;03/06/2025;Atualizacao cadastral;Telefone
C02868;06/09/2025;Segunda via de boleto;WhatsApp
C02868;27/09/2025;Segunda via de boleto;WhatsApp
C02868;30/10/2025;Duvida sobre produto;Loja
C02868;20/12/2025;Segunda via de boleto;Telefone
C02869;02/02/2026;Negociacao de divida;Telefone
C02870;07/05/2025;Segunda via de boleto;WhatsApp
C02870;07/08/2025;Reclamacao de entrega;Telefone
C02870;22/08/2025;Negociacao de divida;Telefone
C02872;19/01/2026;Reclamacao de entrega;Site
C02874;10/12/2024;Segunda via de boleto;Telefone
C02874;03/03/2025;Solicitacao de assistencia tecnica;Site
C02875;07/04/2025;Atualizacao cadastral;Telefone
C02877;28/11/2025;Segunda via de boleto;Loja
C02880;05/06/2025;Segunda via de boleto;Telefone
C02880;13/09/2025;Negociacao de divida;WhatsApp
C02882;02/09/2025;Segunda via de boleto;WhatsApp
C02882;09/02/2026;Negociacao de divida;Telefone
C02883;03/04/2025;Atualizacao cadastral;WhatsApp
C02884;01/12/2025;Solicitacao de assistencia tecnica;Site
C02886;07/01/2026;Segunda via de boleto;WhatsApp
C02886;13/01/2026;Segunda via de boleto;Telefone
C02887;30/05/2025;Duvida sobre produto;Loja
C02889;25/12/2025;Reclamacao de entrega;WhatsApp
C02891;04/11/2025;Solicitacao de assistencia tecnica;WhatsApp
C02892;11/10/2025;Reclamacao de entrega;Loja
C02893;29/11/2025;Duvida sobre produto;WhatsApp
C02893;08/12/2025;Atualizacao cadastral;WhatsApp
C02895;14/02/2026;Negociacao de divida;Telefone
C02896;08/10/2025;Solicitacao de assistencia tecnica;WhatsApp
C02896;16/12/2025;Segunda via de boleto;WhatsApp
C02896;02/01/2026;Segunda via de boleto;Telefone
C02898;18/07/2025;Segunda via de boleto;Loja
C02898;13/09/2025;Solicitacao de assistencia tecnica;Telefone
C02899;19/06/2025;Solicitacao de assistencia tecnica;WhatsApp
C02899;26/01/2026;Segunda via de boleto;Loja
C02899;05/03/2026;Negociacao de divida;Telefone
C02900;08/09/2025;Solicitacao de assistencia tecnica;WhatsApp
C02901;05/11/2025;Segunda via de boleto;WhatsApp
C02901;13/02/2026;Negociacao de divida;WhatsApp
C02902;26/02/2025;Segunda via de boleto;Loja
C02903;18/05/2025;Segunda via de boleto;WhatsApp
C02904;12/02/2026;Negociacao de divida;WhatsApp
C02905;03/10/2025;Segunda via de boleto;Loja
C02906;28/11/2025;Segunda via de boleto;WhatsApp
C02906;07/03/2026;Negociacao de divida;Telefone
C02907;16/06/2025;Reclamacao de entrega;Telefone
C02908;31/12/2025;Reclamacao de entrega;Telefone
C02908;12/02/2026;Negociacao de divida;WhatsApp
C02910;21/08/2025;Atualizacao cadastral;Telefone
C02910;29/09/2025;Segunda via de boleto;WhatsApp
C02911;04/09/2025;Segunda via de boleto;Loja
C02912;26/08/2025;Reclamacao de entrega;Site
C02912;14/02/2026;Negociacao de divida;WhatsApp
C02913;13/12/2025;Atualizacao cadastral;Loja
C02913;25/12/2025;Duvida sobre produto;Loja
C02914;28/11/2025;Segunda via de boleto;Loja
C02915;12/01/2025;Segunda via de boleto;Telefone
C02916;02/06/2025;Reclamacao de entrega;Site
C02917;30/03/2025;Duvida sobre produto;Telefone
C02917;09/08/2025;Segunda via de boleto;Telefone
C02919;14/11/2025;Segunda via de boleto;Loja
C02919;10/02/2026;Negociacao de divida;WhatsApp
C02920;19/07/2025;Segunda via de boleto;WhatsApp
C02920;09/10/2025;Duvida sobre produto;Telefone
C02920;30/12/2025;Duvida sobre produto;Site
C02920;15/02/2026;Negociacao de divida;Telefone
C02921;20/10/2024;Reclamacao de entrega;Site
C02921;26/11/2024;Atualizacao cadastral;Site
C02922;13/04/2025;Duvida sobre produto;Loja
C02923;21/08/2025;Duvida sobre produto;Site
C02923;22/08/2025;Segunda via de boleto;WhatsApp
C02923;17/09/2025;Segunda via de boleto;Loja
C02925;13/10/2025;Atualizacao cadastral;Site
C02925;16/11/2025;Segunda via de boleto;Loja
C02925;20/02/2026;Negociacao de divida;WhatsApp
C02929;16/07/2025;Negociacao de divida;Telefone
C02930;04/07/2025;Reclamacao de entrega;Site
C02931;12/03/2026;Negociacao de divida;WhatsApp
C02934;11/09/2025;Segunda via de boleto;Telefone
C02934;06/10/2025;Reclamacao de entrega;Telefone
C02935;20/08/2024;Reclamacao de entrega;WhatsApp
C02937;21/11/2025;Segunda via de boleto;Telefone
C02937;12/01/2026;Segunda via de boleto;Telefone
C02937;31/01/2026;Negociacao de divida;Telefone
C02940;28/10/2025;Duvida sobre produto;Site
C02940;06/03/2026;Negociacao de divida;WhatsApp
C02941;25/12/2024;Solicitacao de assistencia tecnica;Site
C02941;03/01/2025;Segunda via de boleto;Telefone
C02942;07/11/2024;Solicitacao de assistencia tecnica;Telefone
C02942;31/12/2024;Duvida sobre produto;WhatsApp
C02943;22/02/2025;Reclamacao de entrega;Site
C02944;09/09/2025;Segunda via de boleto;WhatsApp
C02944;05/10/2025;Segunda via de boleto;Loja
C02947;03/02/2025;Atualizacao cadastral;WhatsApp
C02947;30/04/2025;Segunda via de boleto;Loja
C02948;29/01/2026;Segunda via de boleto;Loja
C02949;10/03/2025;Solicitacao de assistencia tecnica;WhatsApp
C02949;27/01/2026;Negociacao de divida;WhatsApp
C02951;14/10/2025;Segunda via de boleto;Telefone
C02952;28/10/2025;Segunda via de boleto;WhatsApp
C02952;16/02/2026;Negociacao de divida;WhatsApp
C02952;06/03/2026;Atualizacao cadastral;Site
C02954;14/08/2025;Segunda via de boleto;Loja
C02955;18/08/2025;Segunda via de boleto;Loja
C02955;03/01/2026;Segunda via de boleto;WhatsApp
C02955;04/02/2026;Duvida sobre produto;Site
C02955;09/02/2026;Negociacao de divida;WhatsApp
C02958;30/05/2025;Reclamacao de entrega;Site
C02958;12/01/2026;Negociacao de divida;Telefone
C02960;21/09/2025;Segunda via de boleto;WhatsApp
C02961;06/01/2025;Reclamacao de entrega;Loja
C02961;02/06/2025;Segunda via de boleto;WhatsApp
C02961;26/07/2025;Segunda via de boleto;WhatsApp
C02962;04/03/2025;Reclamacao de entrega;Site
C02962;20/05/2025;Segunda via de boleto;Telefone
C02962;22/09/2025;Solicitacao de assistencia tecnica;WhatsApp
C02962;02/12/2025;Atualizacao cadastral;Loja
C02963;23/10/2025;Segunda via de boleto;Telefone
C02965;18/12/2025;Segunda via de boleto;Telefone
C02965;28/02/2026;Negociacao de divida;WhatsApp
C02966;01/08/2025;Atualizacao cadastral;Site
C02968;12/11/2024;Segunda via de boleto;WhatsApp
C02968;09/06/2025;Negociacao de divida;WhatsApp
C02968;03/08/2025;Atualizacao cadastral;Site
C02970;05/09/2025;Segunda via de boleto;Loja
C02971;28/07/2025;Segunda via de boleto;Loja
C02973;19/08/2025;Segunda via de boleto;Telefone
C02973;25/01/2026;Negociacao de divida;WhatsApp
C02974;21/03/2025;Duvida sobre produto;Site
C02974;21/06/2025;Segunda via de boleto;Loja
C02974;18/10/2025;Segunda via de boleto;WhatsApp
C02974;29/12/2025;Solicitacao de assistencia tecnica;Site
C02975;23/03/2025;Segunda via de boleto;Telefone
C02975;19/09/2025;Negociacao de divida;WhatsApp
C02975;06/10/2025;Solicitacao de assistencia tecnica;Site
C02976;04/09/2025;Segunda via de boleto;WhatsApp
C02976;10/11/2025;Segunda via de boleto;Loja
C02976;13/02/2026;Negociacao de divida;WhatsApp
C02977;16/08/2025;Reclamacao de entrega;Telefone
C02977;20/10/2025;Segunda via de boleto;Loja
C02977;21/10/2025;Segunda via de boleto;Telefone
C02977;12/03/2026;Negociacao de divida;WhatsApp
C02978;22/01/2026;Negociacao de divida;Telefone
C02979;26/11/2025;Segunda via de boleto;WhatsApp
C02980;14/01/2026;Segunda via de boleto;Loja
C02981;02/09/2025;Duvida sobre produto;Loja
C02981;21/01/2026;Atualizacao cadastral;Telefone
C02983;05/10/2025;Duvida sobre produto;Loja
C02984;14/02/2026;Solicitacao de assistencia tecnica;Telefone
C02988;02/03/2026;Negociacao de divida;Telefone
C02990;31/01/2026;Solicitacao de assistencia tecnica;Site
C02992;21/08/2025;Segunda via de boleto;Telefone
C02992;09/02/2026;Negociacao de divida;WhatsApp
C02995;29/12/2025;Segunda via de boleto;WhatsApp
C02995;22/02/2026;Negociacao de divida;Telefone
C02996;08/12/2025;Solicitacao de assistencia tecnica;Loja
C02997;24/10/2025;Solicitacao de assistencia tecnica;Site
C02997;19/12/2025;Segunda via de boleto;WhatsApp
C02999;30/07/2025;Duvida sobre produto;Site
C03000;10/02/2026;Negociacao de divida;WhatsApp
C03001;13/03/2026;Negociacao de divida;Telefone
C03002;01/06/2025;Segunda via de boleto;Telefone
C03002;23/10/2025;Segunda via de boleto;Telefone
C03002;28/10/2025;Duvida sobre produto;Telefone
C03004;26/01/2025;Solicitacao de assistencia tecnica;Site
C03004;08/02/2025;Negociacao de divida;WhatsApp
C03005;26/03/2025;Solicitacao de assistencia tecnica;Loja
C03007;03/11/2024;Segunda via de boleto;Telefone
C03008;02/03/2026;Negociacao de divida;WhatsApp
C03009;19/10/2025;Duvida sobre produto;WhatsApp
C03009;01/11/2025;Segunda via de boleto;Telefone
C03009;05/02/2026;Negociacao de divida;WhatsApp
C03012;27/01/2026;Negociacao de divida;WhatsApp
C03013;02/03/2026;Solicitacao de assistencia tecnica;Site
C03014;13/08/2025;Segunda via de boleto;WhatsApp
C03014;12/10/2025;Segunda via de boleto;Loja
C03017;01/12/2025;Reclamacao de entrega;Site
C03018;10/02/2026;Solicitacao de assistencia tecnica;Telefone
C03020;23/06/2025;Atualizacao cadastral;Telefone
C03020;15/07/2025;Negociacao de divida;WhatsApp
C03021;15/10/2025;Atualizacao cadastral;WhatsApp
C03023;03/08/2025;Reclamacao de entrega;Loja
C03023;02/12/2025;Segunda via de boleto;Loja
C03024;23/08/2024;Duvida sobre produto;Telefone
C03024;18/09/2024;Reclamacao de entrega;Site
C03026;03/10/2025;Negociacao de divida;WhatsApp
C03028;29/08/2025;Solicitacao de assistencia tecnica;Site
C03030;13/04/2025;Duvida sobre produto;Site
C03030;14/11/2025;Atualizacao cadastral;Telefone
C03031;10/07/2025;Atualizacao cadastral;Telefone
C03031;29/08/2025;Segunda via de boleto;WhatsApp
C03033;06/08/2025;Segunda via de boleto;WhatsApp
C03034;10/08/2025;Segunda via de boleto;Telefone
C03037;06/03/2026;Negociacao de divida;Telefone
C03038;19/09/2025;Segunda via de boleto;Telefone
C03038;08/11/2025;Atualizacao cadastral;Telefone
C03038;29/11/2025;Duvida sobre produto;WhatsApp
C03040;08/06/2025;Solicitacao de assistencia tecnica;Site
C03040;30/06/2025;Duvida sobre produto;Loja
C03043;27/04/2025;Atualizacao cadastral;Site
C03048;14/05/2025;Segunda via de boleto;Loja
C03048;28/05/2025;Segunda via de boleto;Telefone
C03048;10/06/2025;Segunda via de boleto;Loja
C03049;11/12/2025;Reclamacao de entrega;WhatsApp
C03050;22/11/2024;Segunda via de boleto;WhatsApp
C03050;12/03/2025;Negociacao de divida;Telefone
C03052;28/02/2025;Reclamacao de entrega;WhatsApp
C03052;15/05/2025;Reclamacao de entrega;Site
C03052;20/09/2025;Atualizacao cadastral;WhatsApp
C03054;21/12/2025;Reclamacao de entrega;Telefone
C03054;22/12/2025;Solicitacao de assistencia tecnica;Loja
C03055;13/08/2025;Negociacao de divida;WhatsApp
C03056;23/12/2024;Segunda via de boleto;Loja
C03056;07/06/2025;Negociacao de divida;Telefone
C03058;14/04/2025;Reclamacao de entrega;Telefone
C03059;22/08/2025;Segunda via de boleto;WhatsApp
C03062;27/11/2025;Solicitacao de assistencia tecnica;Loja
C03064;06/03/2026;Negociacao de divida;WhatsApp
C03065;04/02/2026;Negociacao de divida;WhatsApp
C03066;18/10/2024;Atualizacao cadastral;Telefone
C03070;02/12/2025;Segunda via de boleto;Loja
C03070;23/12/2025;Segunda via de boleto;Loja
C03070;20/02/2026;Negociacao de divida;WhatsApp
C03071;07/06/2025;Solicitacao de assistencia tecnica;Loja
C03073;24/04/2025;Segunda via de boleto;Telefone
C03073;09/09/2025;Negociacao de divida;WhatsApp
C03074;22/11/2025;Segunda via de boleto;Loja
C03076;05/06/2025;Solicitacao de assistencia tecnica;Site
C03076;13/10/2025;Reclamacao de entrega;WhatsApp
C03076;30/12/2025;Segunda via de boleto;WhatsApp
C03078;29/03/2025;Atualizacao cadastral;Loja
C03081;19/11/2025;Solicitacao de assistencia tecnica;Telefone
C03081;24/11/2025;Segunda via de boleto;Telefone
C03081;10/01/2026;Reclamacao de entrega;Telefone
